state_name,district_name,crop_year,season,crop,area_,production_,yield,temperature,temp_max_daily,temp_min_daily,precipitation,precipitation_sum_daily,sunshine_duration_daily,soil_temp_0cm,soil_temp_6cm,soil_moisture_0_1cm,soil_moisture_3_9cm,data_source,district_name_encoded,season_encoded
Uttar Pradesh,Bahraich,2013,Kharif,Bajra,1.0,0.1,2.1621120238788847,34.72001700369206,27.296298986306663,26.261408157792353,0.34017817129699107,6.802565684045275,26914.91431160852,26.79959236898627,18.48816237475774,0.11412472269256353,0.15337841950658207,synthetic,9.0,0.0
Uttar Pradesh,Farrukhabad,2006,Kharif,Bajra,74156.88514883613,95940.683460298,1.9486217062057065,29.017085856979328,35.233025985322875,22.44397424218174,1.1467250633893524,8.852888317335102,41301.46472823796,20.96097734369157,25.522385005548177,0.0420527480088125,0.04905397303266695,synthetic,25.0,0.0
Uttar Pradesh,Gautam Buddha Nagar,2005,Kharif,Bajra,4731.328313921753,34384.77337040975,1.0049659156741124,32.03730490587655,31.534220114451266,1.8386650142096357,1.2592410329193637,7.261366876508584,41218.28988429129,39.087719486140315,24.581853035805814,0.1933843685942506,0.3420101301394678,synthetic,28.0,0.0
Uttar Pradesh,Jhansi,1998,Kharif,Bajra,20090.982315993308,0.1,1.1246728610737498,21.446973110972987,28.382849440901758,16.63279854255814,0.0,2.1670262107617386,43888.43360619276,23.12074990292738,17.958753975966424,0.10635195907324879,0.04231690521305686,synthetic,39.0,0.0
Uttar Pradesh,Balrampur,2002,Kharif,Bajra,7249.375942286232,0.1,0.919463863489044,24.688977000856887,34.879294609372394,34.64679932028883,0.804536326084245,2.9810361983780744,28420.84307526273,36.52793430039876,23.857362032314096,0.15122040716988197,0.17261060473600906,synthetic,11.0,0.0
Uttar Pradesh,Kasganj,2013,Kharif,Bajra,8292.639223925142,25369.61973049157,1.526495435933278,33.22718384296552,44.53079687298311,18.749038375259783,0.22765936367061632,1.6093688020139985,9242.139512985279,21.763468682369663,27.59267149896349,0.14802613088436664,0.09547600708343039,synthetic,43.0,0.0
Uttar Pradesh,Hamirpur,2006,Kharif,Bajra,686.0050519863998,0.1,2.24197304369827,29.423171161763015,32.055727653503794,23.101156278733658,1.5499356843938417,6.611964219173305,24070.98630697881,28.062707147961536,28.798607537592122,0.29400255478601733,0.05713830786419898,synthetic,33.0,0.0
Uttar Pradesh,Bahraich,2010,Kharif,Bajra,121849.09339546504,192303.90585382434,2.5014091489652674,37.91055407884094,48.0,13.796373040322546,2.3766918108648674,2.8375188370901974,33601.563404081746,27.606673995076136,26.417191542659072,0.1538855403044303,0.27412779398873865,synthetic,9.0,0.0
Uttar Pradesh,Sant Ravidas Nagar,2005,Kharif,Bajra,6884.635406058723,19093.820816551946,0.8831950365223858,20.917582932462174,35.80366946740982,21.153439535549964,1.9513911845289984,7.787820237082096,29748.09577590428,18.008558730569302,23.069467736713726,0.1453257775293534,0.1551585873490133,synthetic,65.0,0.0
Uttar Pradesh,Muzaffarnagar,2005,Kharif,Bajra,1.0,9749.003343809123,0.897870098756674,16.542097383722965,28.985623853275516,15.77902441424698,0.4848269269925614,0.4764854507463734,33422.372133765464,19.648341227895795,26.019956550390567,0.09557477439948624,0.1289507595550591,synthetic,57.0,0.0
Uttar Pradesh,Jalaun,1999,Kharif,Bajra,11993.0,15407.0,1.284666055198866,14.244395911725784,36.9575009627959,7.776770479039687,0.37207705780444544,9.209708361036894,42371.808002890095,20.49399535909505,21.71021342752073,0.07506556951515557,0.21137495361967004,real,,
Uttar Pradesh,Hardoi,2002,Kharif,Bajra,3582.8419819269307,27419.416739576718,1.0162258321356905,34.02603424158593,34.40585228270555,0.9557542390905758,1.6005951285073945,8.33437343197939,39592.63618908606,44.817391182509866,25.82091388930799,0.24160482892710766,0.1965411940654443,synthetic,35.0,0.0
Uttar Pradesh,Meerut,1998,Kharif,Bajra,3887.1155559251347,8833.188117411015,0.08430574268136905,28.558187506327954,40.55900654299358,8.561669324580002,1.6576054211382787,8.509228056168805,34479.33228222526,35.49722643570381,21.07162709519358,0.12590281566494171,0.2822640431752718,synthetic,54.0,0.0
Uttar Pradesh,Mahoba,2002,Kharif,Bajra,157.57175755415633,30855.461593158223,1.2420959901471147,34.30693135470144,38.94001932401362,17.884453292565897,0.8857088571093775,5.083983760689962,35800.10564631437,36.39654324126502,23.0779328325167,0.1261833036136968,0.31863029164506357,synthetic,50.0,0.0
Uttar Pradesh,Sant Kabeer Nagar,2012,Kharif,Bajra,16082.136446019349,0.1,1.442886185738505,37.98118171960389,36.90899712566965,30.02166010966177,0.023332112922308725,1.9278906042118107,37806.44255810101,17.62270441497888,26.362737977004343,0.35140239154948566,0.19247410951248484,synthetic,64.0,0.0
Uttar Pradesh,Ghazipur,2003,Kharif,Bajra,11293.0,10696.0,0.947135393606659,18.45423453413222,31.50650855358636,20.746637196911315,0.6028421775991278,2.0608983961030978,25710.1928262758,12.195376813493274,32.49122716021094,0.05466939156538145,0.2340830389102144,real,,
Uttar Pradesh,Fatehpur,2005,Kharif,Bajra,79604.14883261763,120084.64413237524,1.7383956076233487,31.812701032172907,26.532281495875313,19.504211806617135,1.1559118482377089,2.508824482902493,21982.95932406248,37.726583960569386,28.602836538393632,0.05222809967325484,0.15279125219716866,synthetic,26.0,0.0
Uttar Pradesh,Agra,2002,Kharif,Bajra,89457.4835207281,166225.4089719832,1.2352811766756935,23.945651491839257,37.056707088490434,13.85980731807116,0.4990132398476556,4.70466993113274,57100.385726880675,31.481446172349997,29.10903189558308,0.1460150094234414,0.3078618657367262,synthetic,0.0,0.0
Uttar Pradesh,Sant Kabeer Nagar,2003,Kharif,Bajra,1.0,0.1,1.60606051682053,14.695544394034753,41.55669174994609,20.64385189809277,0.44750433374387716,2.560205852125605,13830.898225132609,19.730012679128283,22.948082363523557,0.19226271050737156,0.37384105013950714,synthetic,64.0,0.0
Uttar Pradesh,Etah,2011,Kharif,Bajra,6587.010895188167,26189.478614509626,1.9267684435194334,11.498649686219936,44.29163830045965,18.468647535475416,1.3824060625609031,0.0,38326.870677401406,24.555309859996928,29.88781189483545,0.03527257291693768,0.20981601719151177,synthetic,22.0,0.0
Uttar Pradesh,Etawah,2007,Kharif,Bajra,1730.1034926042767,1742.0741060234116,1.3270640582746207,30.775151652598225,22.351737476590397,18.698777559123524,1.6731492409264033,4.418262771004315,22336.88133510395,29.700950625291362,26.164371464888163,0.19392424105964562,0.1928999160109064,synthetic,23.0,0.0
Uttar Pradesh,Bareilly,2013,Kharif,Bajra,10563.011474023804,0.1,2.013517889732584,10.186173236718588,43.684316228771735,23.41316608651756,0.9035304676609205,7.329057460729309,12611.346408780571,30.16084858408606,21.55802446386214,0.041822798525542056,0.16596347571061604,synthetic,14.0,0.0
Uttar Pradesh,Jhansi,1997,Kharif,Bajra,6599.779621114144,16345.272030167574,0.9990238321436253,40.205346263944904,45.06980914932255,22.283742447283675,1.6951381612205214,3.8408555721969235,24997.043166711162,28.3225819154449,22.582336332309556,0.13724402857496124,0.25112148899704867,synthetic,39.0,0.0
Uttar Pradesh,Etah,2012,Kharif,Bajra,12286.10112975187,28696.37859393019,1.7800247255137573,44.24185362136845,23.11509945795711,18.779850642670024,1.529759373454078,8.799437425962342,40751.36669747983,21.999513692285667,26.104597667733113,0.11571864618787242,0.12409387665203093,synthetic,22.0,0.0
Uttar Pradesh,Farrukhabad,2007,Kharif,Bajra,24427.228330787824,38565.149596614225,1.155908482734645,12.322191342684812,43.47577266694982,19.21072218576924,3.6152335302236875,10.065268358739129,34320.252875060316,24.392744776617175,24.24195629534593,0.1963467885204658,0.13109317486172992,synthetic,25.0,0.0
Uttar Pradesh,Saharanpur,2011,Kharif,Bajra,27.0,50.0,1.8518518518518519,34.142582516120164,33.40769332700477,2.625998047228137,1.4241622842246133,7.292210130207206,38117.05571613266,44.97232151034425,25.24283662067141,0.24245815017969727,0.2003631618867692,real,,
Uttar Pradesh,Agra,2008,Kharif,Bajra,102227.0,160619.0,1.5711993895937473,22.477846042877236,29.935352251955806,15.17974711344299,0.7864902463335176,5.836497727089224,18480.02452420857,30.49362990610591,21.07994206271042,0.09373623312180143,0.062241230725682745,real,,
Uttar Pradesh,Siddharth Nagar,2014,Kharif,Bajra,3323.463562728004,5035.600224888917,0.8364109273405208,17.34208468706347,34.5188280783598,12.575089830732379,1.3953642363085785,3.354604006067589,31636.978050651862,33.479447990669925,22.025476929995378,0.11795240621440127,0.2987513952147445,synthetic,68.0,0.0
Uttar Pradesh,Bulandshahr,2013,Kharif,Bajra,11298.634704883945,31628.982843789578,2.200358988447897,19.39286159967625,17.80819511287071,26.63610833728939,0.5782136422234494,0.4944354373803129,19029.800228631753,28.929858855546584,29.823708752544142,0.09182484626661346,0.14262289434987604,synthetic,18.0,0.0
Uttar Pradesh,Siddharth Nagar,1998,Kharif,Bajra,10584.726559825085,0.1,2.5305712160901868,30.39220632931429,29.712083377332743,13.734497456700085,1.0672717463278862,3.367535755440638,19824.485582069214,24.73678087246178,31.689470608951723,0.0914628245417993,0.17298512237638367,synthetic,68.0,0.0
Uttar Pradesh,Gorakhpur,1999,Kharif,Bajra,40141.995780720135,49785.29138100937,1.1786445753222863,29.771784373622683,26.609955218119072,31.575012396465308,0.7068200383974662,8.949321654955959,29588.756194185327,32.537023911288806,23.36189672273633,0.10254604676468561,0.3455266203774543,synthetic,32.0,0.0
Uttar Pradesh,Siddharth Nagar,2011,Kharif,Bajra,1.0,30285.161795474167,1.0163137982178319,20.725358622182675,29.826287631887613,13.897108410203305,0.691076379232872,11.91496528916128,51524.60979897563,32.49811623390672,26.012739727203844,0.2051022624171464,0.29373406223038767,synthetic,68.0,0.0
Uttar Pradesh,Gautam Buddha Nagar,1998,Kharif,Bajra,15963.108510929202,0.1,0.45545762399667333,19.0664668383836,29.044372450624177,22.587203668885973,0.9118202575139344,4.162582631453571,47224.05815610525,38.693966930775055,29.379826138791103,0.2629218319019714,0.13506532310812608,synthetic,28.0,0.0
Uttar Pradesh,Maharajganj,2002,Kharif,Bajra,10441.835983181796,0.1,1.0177624229830515,19.694537276521157,31.977283973332156,10.7766453991643,0.8201519852318735,6.685365896876482,37872.66643562113,31.818254963645867,21.39196524124779,0.2763840212817392,0.21237548398680658,synthetic,49.0,0.0
Uttar Pradesh,Varanasi,2008,Kharif,Bajra,11772.618336211379,10606.882011257097,1.8412142277071981,17.209259252415777,48.0,21.467185249956078,2.023382877119829,1.648566515993629,32118.241153560095,26.464750971512874,31.545785387546285,0.21489240255075964,0.21070857410169244,synthetic,73.0,0.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif,Bajra,35806.40810809052,101300.22982957985,2.331754314287407,15.363204712638945,36.09017985837324,25.38748369172417,0.5321406694061828,6.619411106859452,34297.857390076955,37.679439530652466,21.94441783827811,0.12007860368219318,0.26454659558809224,synthetic,42.0,0.0
Uttar Pradesh,Gorakhpur,2008,Kharif,Bajra,15472.337822343752,15372.932519079346,2.102086304429795,14.758481642756657,27.66466905321973,20.252555313523736,0.07028535009678344,6.596104725851143,28237.412611150252,38.35329335093346,30.51156882789528,0.0668802892864447,0.3516852481470905,synthetic,32.0,0.0
Uttar Pradesh,Faizabad,2008,Kharif,Bajra,1.0,3147.556227225189,2.6176931568307094,34.98327397978911,26.45766904151696,24.575984183967748,1.8086060265754664,2.6056136524814906,35296.82112783227,28.499786423888196,21.73615265161062,0.08329501628940283,0.28605419590084513,synthetic,24.0,0.0
Uttar Pradesh,Mathura,2001,Kharif,Bajra,55253.0,47249.0,0.8551390874703636,21.244204912520384,39.34686900723535,21.95547401059443,0.5105350933115462,7.624239621769599,33735.33683411769,33.712165032503464,21.96281906000408,0.08887917870685025,0.24501446312627123,real,,
Uttar Pradesh,Etawah,2014,Kharif,Bajra,11569.918739301029,16561.33570565747,1.1940712779139457,17.530482561023703,31.93552893135275,26.224093248216697,0.6969144747540534,6.635426908903799,17022.40612019475,32.43551724266031,27.71394237034214,0.113064161470334,0.24271056118338913,synthetic,23.0,0.0
Uttar Pradesh,Rampur,2004,Kharif,Bajra,3298.0,3309.0,1.0033353547604609,14.186523155069331,36.74512723671636,27.438118351289138,2.96864171769573,4.181898477438095,24945.10244555489,27.65230144677059,26.21558266589943,0.04827627001418505,0.2872413784542798,real,,
Uttar Pradesh,Ghazipur,2000,Kharif,Bajra,1250.7906633900634,13398.554697304146,0.1345907750030242,29.868701062552866,30.58980870412198,6.22450094352294,0.37391509659287997,8.96411404179614,44456.40453059806,21.755965645306933,23.86931710525103,0.0,0.21828664920347352,synthetic,30.0,0.0
Uttar Pradesh,Jhansi,2009,Kharif,Bajra,7668.357825888527,5384.31141387526,1.2779299405155478,41.830175349418916,41.249394759224714,8.260208685548347,0.8302870208411472,7.989881980990537,41209.5207144944,14.46598347616556,31.38274710659922,0.0887259396711271,0.1696569385995365,synthetic,39.0,0.0
Uttar Pradesh,Kasganj,2009,Kharif,Bajra,24332.59746642716,23564.90088561063,2.3416659027714744,25.36718718783882,35.80617913075325,7.340522611148371,0.6861681834539771,0.21065922757671268,17016.147890353157,14.880402111984887,25.892763753199308,0.09102055582507618,0.3644280074813584,synthetic,43.0,0.0
Uttar Pradesh,Kushi Nagar,2000,Kharif,Bajra,1.0,10002.203279640868,1.112405680378545,27.257940979813483,44.71342947896569,22.984345606033948,2.337239008760003,6.7785150341601055,19757.254676908542,18.794460431637454,19.643863807988883,0.014550394261363613,0.15003155136038904,synthetic,46.0,0.0
Uttar Pradesh,Barabanki,2004,Kharif,Bajra,138646.69945288054,207837.7087334933,1.4946195717365327,15.410857290923579,26.16958149320957,16.413511919084755,1.160295617636955,10.80488116616352,51516.70777516995,28.063466888197716,26.262108828259713,0.1907966958949186,0.2889970854085464,synthetic,13.0,0.0
Uttar Pradesh,Shahjahanpur,1997,Kharif,Bajra,8538.498457355765,0.1,1.6671050587794705,29.604290884468497,20.3087997849607,20.57758528073696,1.9833589751571528,7.044774258310835,12811.350953914374,21.677553641301042,22.292975431068108,0.07455013951073822,0.023723313100079815,synthetic,66.0,0.0
Uttar Pradesh,Bareilly,2005,Kharif,Bajra,6862.0,6854.0,0.9988341591372778,19.15706694626291,28.097557504945165,13.892221045439976,1.139545762769368,2.574397598586845,55299.277492519526,21.445403650646636,21.00329284268872,0.0887551590342327,0.339309865405378,real,,
Uttar Pradesh,Maharajganj,2002,Kharif,Bajra,1.0,4067.9779393485014,1.6713234517129858,21.566906981936885,21.871371381251024,14.727325898085345,0.7174449643270021,5.91779276714512,21302.38493823059,15.451509121705739,23.47206807123808,0.07188219565147365,0.1328515408962489,synthetic,49.0,0.0
Uttar Pradesh,Etah,2003,Kharif,Bajra,7967.472594832452,2164.092199411494,0.7308478272567084,29.67448909773438,42.18944512279139,17.386204845624096,0.4847066087107794,5.1834548380524295,30772.6249474775,30.469326262560372,31.04604717575483,0.1208397464189193,0.18154478130629162,synthetic,22.0,0.0
Uttar Pradesh,Jaunpur,2001,Kharif,Bajra,5140.0,3331.0,0.6480544747081712,13.291880414943051,31.434983939239924,17.54541428078724,1.6347418953614719,17.581627952680826,32847.54593385568,28.332613744930153,22.029748443499187,0.2626532851836097,0.2846520101444734,real,,
Uttar Pradesh,Moradabad,1998,Kharif,Bajra,1.0,5530.844407551075,1.2522711653367504,29.300428388949616,27.094997002160294,16.25270378338391,1.4137380420355514,0.8168666929423354,32513.998066870445,18.842710461294796,18.552201182947112,0.1322300608223796,0.22925265068370815,synthetic,56.0,0.0
Uttar Pradesh,Etah,2007,Kharif,Bajra,1.0,0.1,1.3085336177014355,29.417540636707624,33.664575665030604,16.456824433845913,0.055575502878891486,9.501027332071889,23571.94429112059,25.90418253395129,11.436823106470174,0.15744959148956852,0.21212905640851124,synthetic,22.0,0.0
Uttar Pradesh,Basti,2003,Kharif,Bajra,48.0,82.0,1.7083333333333333,23.152523758330577,40.31170236095326,18.09371000369762,0.5922949613869889,5.468112668826494,38739.897510068826,31.855388965754585,22.518490035063273,0.17591933171006233,0.2633716236327387,real,,
Uttar Pradesh,Mirzapur,2007,Kharif,Bajra,38219.05094389835,74151.20372236872,1.6439973579729645,18.272179005091687,37.84455178925664,20.314021768502002,0.3009218778113031,5.3567402709427405,14910.627235888507,20.023511119809715,24.37722803275321,0.1778983811818813,0.3366181484279982,synthetic,55.0,0.0
Uttar Pradesh,Bijnor,2008,Kharif,Bajra,12223.261625233523,11726.362090801365,0.40618476174449797,21.41568079591139,33.14244448964581,17.78970180910954,0.6066888714361099,5.4352606107967505,24837.367281227143,23.33107983650784,26.054521762292772,0.21935073241989225,0.1516944500017951,synthetic,16.0,0.0
Uttar Pradesh,Rae Bareli,2014,Kharif,Bajra,3146.965561571651,0.1,0.5496735209442777,17.408220321185386,32.722972942551515,13.184251842374552,0.041722591531211724,5.335256347116322,10849.979747217401,22.544593220285137,36.121974853774276,0.23994409092978264,0.2479134928910041,synthetic,60.0,0.0
Uttar Pradesh,Bijnor,2014,Kharif,Bajra,15499.791516236859,17209.114952197495,1.311014458851419,24.36079248264811,21.076069238633323,22.04133070083969,0.1108704535289512,3.2440035331548303,22984.33484673725,31.981963084783747,21.78132802804435,0.220323859602452,0.22139165017520457,synthetic,16.0,0.0
Uttar Pradesh,Chandauli,2007,Kharif,Bajra,3913.063733876123,18914.23567182975,1.3147664260150895,24.654087521986064,29.59487378824624,6.12183516638712,0.6717808575903832,2.53847411894241,16985.66699752636,39.58535554021664,25.25770631771328,0.16693048168810987,0.31304525486593876,synthetic,19.0,0.0
Uttar Pradesh,Allahabad,2006,Kharif,Bajra,9776.586588961862,28131.842667357978,1.5964624116084827,15.553579409297265,30.625719666856554,12.666462372754832,0.6929579424236202,4.35619664490698,28069.6209035707,29.387527628935473,14.493427957825777,0.09800007033960731,0.18890274848765673,synthetic,2.0,0.0
Uttar Pradesh,Jalaun,2013,Kharif,Bajra,1.0,8464.661353395615,1.7952411382235065,22.945852631967355,27.704452448259726,21.045595015211113,0.5308572002172209,9.420731942033433,27623.198820929483,11.479560635285742,20.9399389548764,0.1922449966737185,0.29974810762722703,synthetic,37.0,0.0
Uttar Pradesh,Ghaziabad,2007,Kharif,Bajra,8565.579833889053,11548.756346426933,2.2500462932710823,30.430969416779075,25.19144834256221,22.760222702580197,2.3657736784928263,5.746625724353685,32402.59435567209,25.23572251253921,28.279078846118452,0.10151736257005871,0.3071570137799397,synthetic,29.0,0.0
Uttar Pradesh,Siddharth Nagar,2000,Kharif,Bajra,12.0,22.0,1.8333333333333333,30.07135217854409,43.47381763810847,22.384584714399146,2.039369668241421,3.027968517902969,12742.288751874268,29.789249058057948,11.989558995142431,0.09174006057677964,0.11562508391130669,real,,
Uttar Pradesh,Pratapgarh,2007,Kharif,Bajra,7561.82245432365,0.1,0.8078260932010085,47.75627087415578,25.177618053959765,15.04023833984001,1.205304996685049,6.465212595986088,35731.09979924996,26.34460130030032,29.835146203037468,0.035041036042335716,0.2223842876310298,synthetic,59.0,0.0
Uttar Pradesh,Mau,2012,Kharif,Bajra,16866.873254826387,8756.608580948878,1.9671594059135429,27.399833884100694,30.89462822024429,17.241878693705246,0.6340168744462205,1.0904283970175803,26783.789690368903,26.526146388805422,31.040995790679794,0.08478706450490281,0.12177459931829285,synthetic,53.0,0.0
Uttar Pradesh,Moradabad,2011,Kharif,Bajra,26833.042546153993,23707.031834208145,1.5109952754616838,27.231840906570238,38.89704574729318,10.166448749733819,0.784527290974393,3.3968454689228236,38147.37505731991,23.81254244729165,23.759337765648016,0.10016399197775482,0.053185323607255315,synthetic,56.0,0.0
Uttar Pradesh,Basti,2009,Kharif,Bajra,13707.081330156727,0.1,0.12228202996473245,33.12819138743617,25.194919767587326,27.88421199148242,1.2861285329830114,6.206773007562516,24242.527180412217,38.069143470254055,20.607772230990978,0.10694797635271786,0.3057514164989734,synthetic,15.0,0.0
Uttar Pradesh,Baghpat,1997,Kharif,Bajra,1.0,11549.70459070191,1.0703568165714838,26.66227454570656,39.86682450526805,16.28588031106137,0.8866514878163371,1.3881852768955558,35442.61862490777,36.81669988320628,23.359081278741954,0.052864288731543946,0.2627354374534287,synthetic,8.0,0.0
Uttar Pradesh,Mau,2002,Kharif,Bajra,1.0,4920.402109247361,1.3288144236621746,19.26139518876215,41.88870762775619,19.7415937541471,0.03859551070301429,10.681510425372332,14086.04497076747,26.70436773765662,23.575287810017887,0.10380645723161815,0.13442025440529157,synthetic,53.0,0.0
Uttar Pradesh,Kaushambi,2006,Kharif,Bajra,10204.0,11865.0,1.162779302234418,18.809686407171416,32.85869221196357,14.371532012770723,0.657464963142246,5.055150436236636,29879.564470400685,32.44718087811695,15.034418825602568,0.07950399340303248,0.1468176358604521,real,,
Uttar Pradesh,Muzaffarnagar,2002,Kharif,Bajra,50053.758743130624,69114.6543206247,1.4087643210179723,29.56144846462163,30.341986771279327,18.60726736950816,0.7968360881976169,5.455198837746044,27369.822259945468,27.860002620298413,17.356563069102315,0.2183700735685207,0.12936725119407444,synthetic,57.0,0.0
Uttar Pradesh,Farrukhabad,2011,Kharif,Bajra,1.0,0.1,2.0407717456837218,7.0310074163417635,20.94694508465289,22.486582215741823,0.7903801298763495,2.8138209910362812,7449.725150798862,31.894822875592197,14.267954808219459,0.2547171269838562,0.1966147497891555,synthetic,25.0,0.0
Uttar Pradesh,Bahraich,2014,Kharif,Bajra,25.0,48.0,1.92,21.524030180541477,19.378022266208383,17.42721451746556,1.5072065490589646,6.4049027956260876,18658.288547222095,21.812044660615065,25.753012969243958,0.14273487070704977,0.36697954188038695,real,,
Uttar Pradesh,Pilibhit,2000,Kharif,Bajra,63903.40445641132,51560.961470149574,0.8041330048303625,34.35347968286977,23.89338780071676,25.33168034327265,0.5385638619960338,9.355118832327696,29986.694219885267,29.356579314101005,19.01552510511082,0.09344353655490423,0.14412026316769425,synthetic,58.0,0.0
Uttar Pradesh,Jaunpur,2005,Kharif,Bajra,1.0,13730.664702999771,1.2787240658817074,29.58613036947376,18.534273947880248,21.172671091152168,0.820701167171808,4.07358105499047,42216.23329585233,22.793156657284943,30.142557376008117,0.2625665894096885,0.18418583060707286,synthetic,38.0,0.0
Uttar Pradesh,Farrukhabad,2014,Kharif,Bajra,1.0,0.1,1.8598257491525387,16.151155519268613,33.24978429357235,26.248778088060963,0.5808698364995667,0.4968251297550729,24543.95287472701,24.905046799873062,22.637965835022403,0.18847355790228917,0.3395659437208738,synthetic,25.0,0.0
Uttar Pradesh,Kanpur Dehat,2007,Kharif,Bajra,1.0,963.0528594340245,1.2119884107295231,22.68885560576935,27.201096294327833,24.027247088087233,1.0232543561064427,2.311765685771341,12365.489407489957,21.74125269687008,21.38271906836272,0.2931791252312548,0.286166428520953,synthetic,41.0,0.0
Uttar Pradesh,Pratapgarh,2001,Kharif,Bajra,14037.0,16306.0,1.161644225974211,28.550555425169826,27.064917009691136,2.3747168602371946,0.07918438269029188,12.559674480336527,35510.170602262995,21.8527418123364,22.344625671358955,0.030011189048334986,0.2103917996886616,real,,
Uttar Pradesh,Mahoba,2010,Kharif,Bajra,4299.064476389342,0.1,0.2839547754262144,30.72053924600472,34.08276785356867,19.08356076964944,1.2944058877347535,4.41851442902343,12890.084506137307,33.337678245660186,20.33156767512839,0.14294275391815495,0.26669075019674104,synthetic,50.0,0.0
Uttar Pradesh,Banda,2012,Kharif,Bajra,1.0,17387.616697527665,0.3583018883114032,15.159216899454927,44.709773039781815,19.984103138852145,1.671593440698934,1.6049467241498387,25990.515668486813,26.07141713447457,32.04659438768565,0.2480647929095875,0.2167212251098057,synthetic,12.0,0.0
Uttar Pradesh,Kheri,2010,Kharif,Bajra,6842.223315646759,30162.73871484706,1.5985512168378446,25.856324883413322,31.07855822252097,23.954016912801904,0.2868560104802928,4.354041150391087,32114.96029143637,20.000047645983518,22.866500148339853,0.05824660007720035,0.2966255176325431,synthetic,45.0,0.0
Uttar Pradesh,Agra,2003,Kharif,Bajra,1.0,0.1,1.2226410732840167,27.42655893473481,22.72434239626946,18.932656410170615,0.5444326566457621,4.089540903089601,15715.53226151914,14.76844570783963,26.5084819650228,0.12147501921878472,0.18678201124158034,synthetic,0.0,0.0
Uttar Pradesh,Mirzapur,2013,Kharif,Bajra,2197.1974944354934,0.1,1.0170306017078812,18.045448416815308,32.31862191365775,15.3418784070621,1.4167301887914643,11.920877735118655,26660.44907470656,13.176290053308847,25.235737970544797,0.26416441514345274,0.25528365217799825,synthetic,55.0,0.0
Uttar Pradesh,Rae Bareli,2000,Kharif,Bajra,3451.546393585334,0.1,0.01,34.52427022681855,43.532800731185596,19.285183349160768,0.6362491664172664,2.057793211740607,38191.50661294209,39.49831242352439,26.470837058667424,0.09862742657434583,0.21620206463488154,synthetic,60.0,0.0
Uttar Pradesh,Shahjahanpur,2012,Kharif,Bajra,1.0,17571.50155245583,0.9525338161733147,15.327718303186648,36.78559172199879,25.13603291311365,1.0904141441599158,5.004368998780464,42176.99942151521,32.999561078357104,24.5063200608392,0.119808914892233,0.24670692175446077,synthetic,66.0,0.0
Uttar Pradesh,Azamgarh,1997,Kharif,Bajra,5945.882508503734,0.1,0.24293766361681726,36.79781036376245,36.87522992025993,13.172210001540606,1.83579452054039,5.492180782431277,42633.74699801034,26.77516212928646,23.853201517337723,0.12291017282832253,0.14245084575376535,synthetic,7.0,0.0
Uttar Pradesh,Etawah,2011,Kharif,Bajra,1.0,34693.16016953174,1.9285693826747803,31.231794127690996,27.940046104918427,28.42008333024677,1.1038299305250612,6.789497523568513,27894.990941159096,30.06078048807648,28.106714185960044,0.08499609757137183,0.24042164519687878,synthetic,23.0,0.0
Uttar Pradesh,Maharajganj,2004,Kharif,Bajra,1.0,1815.3188749913663,2.4278828601211946,5.301628483986498,21.438620707773175,24.16587599059031,0.07919796139291463,0.842344513783213,8150.2633117812575,34.543996919334695,15.155651565897198,0.29403199917659495,0.19532060057841635,synthetic,49.0,0.0
Uttar Pradesh,Agra,2005,Kharif,Bajra,95521.60280025717,206943.70480544816,1.5919315931735951,36.18952958488747,36.573235143357806,25.901155215184257,1.2854007416318387,8.335168588647,16988.520517221627,32.34425673280924,16.734010563690124,0.11429696913517653,0.20899902578251967,synthetic,0.0,0.0
Uttar Pradesh,Bahraich,2006,Kharif,Bajra,1.0,0.1,2.0235522988394687,27.446271222563865,32.057117298911834,22.640858466991244,0.6351407455388532,3.73957512369134,45628.726411405,24.079080250539178,9.355932017448044,0.11690054959572684,0.30885587018414157,synthetic,9.0,0.0
Uttar Pradesh,Bahraich,2006,Kharif,Bajra,1.0,0.1,1.403302417258961,36.936111856527006,22.61770491197538,15.294173693025522,1.8513341990307155,6.336945128383183,31877.784922398052,35.247171816688,27.27363753588724,0.1343065250337406,0.2109024288761771,synthetic,9.0,0.0
Uttar Pradesh,Saharanpur,1997,Kharif,Bajra,1.0,1486.0052716882847,1.4495218022074723,29.98656191633694,31.562959995547665,31.691693876411534,0.5536905678291396,4.639277948111883,16781.784049429552,30.010318417845017,31.693475042280177,0.12589133213305928,0.37438134027634085,synthetic,62.0,0.0
Uttar Pradesh,Basti,1997,Kharif,Bajra,75.0,154.0,2.0533333333333332,29.141272163752983,25.50852806066598,2.822639533834181,0.5380048346730867,2.8618406342667626,40595.65572623397,16.734453004104747,23.824963804640635,0.06369873846607882,0.31563460202386256,real,,
Uttar Pradesh,Agra,2005,Kharif,Bajra,32050.400306134292,55175.81728682445,0.3163958857977798,21.81425541607153,38.873744388035625,12.455922159071049,2.480521847992025,3.8752067972054944,20525.91868820418,35.1267394896879,14.865015193842641,0.13341901199886175,0.09883125695362435,synthetic,0.0,0.0
